# timeSteps mean_CV Std_CV
4.8460e+08 8.6124e-01 8.2764e-02
4.8470e+08 8.6249e-01 8.2814e-02
4.8480e+08 8.6100e-01 8.2998e-02
4.8490e+08 8.6100e-01 8.3553e-02
4.8500e+08 8.6106e-01 8.2837e-02
4.8510e+08 8.6244e-01 8.4430e-02
4.8520e+08 8.6320e-01 8.4839e-02
4.8530e+08 8.6464e-01 8.5814e-02
4.8540e+08 8.6337e-01 8.6093e-02
4.8550e+08 8.6521e-01 8.5711e-02
4.8560e+08 8.6497e-01 8.7291e-02
4.8570e+08 8.6583e-01 8.6915e-02
4.8580e+08 8.6299e-01 8.8407e-02
4.8590e+08 8.6436e-01 8.9898e-02
4.8600e+08 8.6247e-01 8.8998e-02
4.8610e+08 8.6088e-01 8.9375e-02
4.8620e+08 8.6171e-01 8.8413e-02
4.8630e+08 8.5938e-01 8.7290e-02
4.8640e+08 8.6002e-01 8.7324e-02
4.8650e+08 8.5778e-01 8.4229e-02
4.8660e+08 8.5897e-01 8.5717e-02
4.8670e+08 8.5914e-01 8.5273e-02
4.8680e+08 8.5871e-01 8.6669e-02
4.8690e+08 8.5930e-01 8.5028e-02
4.8700e+08 8.6110e-01 8.7050e-02
4.8710e+08 8.6248e-01 8.8206e-02
4.8720e+08 8.6479e-01 8.7742e-02
4.8730e+08 8.6323e-01 8.6959e-02
4.8740e+08 8.6136e-01 8.7179e-02
4.8750e+08 8.6039e-01 8.6766e-02
4.8760e+08 8.6124e-01 8.6107e-02
4.8770e+08 8.6033e-01 8.5792e-02
4.8780e+08 8.6062e-01 8.4245e-02
4.8790e+08 8.5948e-01 8.6483e-02
4.8800e+08 8.5988e-01 8.5741e-02
4.8810e+08 8.5696e-01 8.5580e-02
4.8820e+08 8.5653e-01 8.3969e-02
4.8830e+08 8.5583e-01 8.4050e-02
4.8840e+08 8.5788e-01 8.3986e-02
4.8850e+08 8.5933e-01 8.4231e-02
4.8860e+08 8.6050e-01 8.3280e-02
4.8870e+08 8.6045e-01 8.3493e-02
4.8880e+08 8.6037e-01 8.2704e-02
4.8890e+08 8.5803e-01 8.3165e-02
4.8900e+08 8.6016e-01 8.1667e-02
4.8910e+08 8.6063e-01 8.0414e-02
4.8920e+08 8.6141e-01 7.9866e-02
4.8930e+08 8.5900e-01 7.9013e-02
4.8940e+08 8.6179e-01 7.7916e-02
4.8950e+08 8.6179e-01 8.1161e-02
4.8960e+08 8.6294e-01 8.0021e-02
4.8970e+08 8.6467e-01 7.9568e-02
4.8980e+08 8.6533e-01 7.9793e-02
4.8990e+08 8.6575e-01 8.0045e-02
4.9000e+08 8.6535e-01 7.8919e-02
4.9010e+08 8.6463e-01 7.8348e-02
4.9020e+08 8.6605e-01 7.8884e-02
4.9030e+08 8.6350e-01 7.9760e-02
4.9040e+08 8.6320e-01 7.9937e-02
4.9050e+08 8.6210e-01 7.9328e-02
4.9060e+08 8.6306e-01 8.1450e-02
4.9070e+08 8.6155e-01 8.0515e-02
4.9080e+08 8.6225e-01 8.2019e-02
4.9090e+08 8.5975e-01 8.1147e-02
4.9100e+08 8.5936e-01 7.9641e-02
4.9110e+08 8.5926e-01 8.1807e-02
4.9120e+08 8.5821e-01 8.3707e-02
4.9130e+08 8.5807e-01 8.2635e-02
4.9140e+08 8.5673e-01 8.3005e-02
4.9150e+08 8.5803e-01 8.6446e-02
4.9160e+08 8.5810e-01 8.4264e-02
4.9170e+08 8.5858e-01 8.4023e-02
4.9180e+08 8.5916e-01 8.3853e-02
4.9190e+08 8.5614e-01 8.1534e-02
4.9200e+08 8.5991e-01 8.2800e-02
4.9210e+08 8.5753e-01 8.0298e-02
4.9220e+08 8.5570e-01 8.0674e-02
4.9230e+08 8.5733e-01 8.2803e-02
4.9240e+08 8.5595e-01 8.3528e-02
4.9250e+08 8.5534e-01 8.2544e-02
4.9260e+08 8.5593e-01 8.4578e-02
4.9270e+08 8.5693e-01 8.3514e-02
4.9280e+08 8.5661e-01 8.1377e-02
4.9290e+08 8.5657e-01 8.3201e-02
4.9300e+08 8.5635e-01 8.2335e-02
4.9310e+08 8.5816e-01 8.2816e-02
4.9320e+08 8.5495e-01 8.2663e-02
4.9330e+08 8.5753e-01 8.1446e-02
4.9340e+08 8.5835e-01 8.2091e-02
4.9350e+08 8.5759e-01 8.1805e-02
4.9360e+08 8.5807e-01 8.4112e-02
4.9370e+08 8.5853e-01 8.2242e-02
4.9380e+08 8.5881e-01 8.2189e-02
4.9390e+08 8.5803e-01 7.9524e-02
4.9400e+08 8.5891e-01 8.0464e-02
4.9410e+08 8.6026e-01 8.0273e-02
4.9420e+08 8.5721e-01 7.9345e-02
4.9430e+08 8.5866e-01 7.8317e-02
4.9440e+08 8.5884e-01 7.9985e-02
4.9450e+08 8.5886e-01 8.0717e-02
4.9460e+08 8.6001e-01 8.1999e-02
4.9470e+08 8.5908e-01 7.9294e-02
4.9480e+08 8.6148e-01 7.9545e-02
4.9490e+08 8.6116e-01 7.9542e-02
4.9500e+08 8.5919e-01 8.0624e-02
4.9510e+08 8.6274e-01 8.1831e-02
4.9520e+08 8.5963e-01 8.2204e-02
4.9530e+08 8.6216e-01 8.3901e-02
4.9540e+08 8.6165e-01 8.4779e-02
4.9550e+08 8.5950e-01 8.6280e-02
4.9560e+08 8.6114e-01 8.5391e-02
4.9570e+08 8.6175e-01 8.6685e-02
4.9580e+08 8.6274e-01 8.7277e-02
4.9590e+08 8.6307e-01 8.6478e-02
4.9600e+08 8.6440e-01 8.6933e-02
4.9610e+08 8.6430e-01 8.5425e-02
4.9620e+08 8.6434e-01 8.6557e-02
4.9630e+08 8.6438e-01 8.7320e-02
4.9640e+08 8.6449e-01 8.7727e-02
4.9650e+08 8.6373e-01 8.6893e-02
4.9660e+08 8.6473e-01 8.8717e-02
4.9670e+08 8.6278e-01 8.8886e-02
4.9680e+08 8.6222e-01 8.8812e-02
4.9690e+08 8.6212e-01 8.9524e-02
4.9700e+08 8.6371e-01 9.0327e-02
4.9710e+08 8.6554e-01 8.7916e-02
4.9720e+08 8.6695e-01 8.8118e-02
4.9730e+08 8.6671e-01 8.8326e-02
4.9740e+08 8.6666e-01 8.6439e-02
4.9750e+08 8.6641e-01 8.5125e-02
4.9760e+08 8.6593e-01 8.2744e-02
4.9770e+08 8.6589e-01 8.3755e-02
4.9780e+08 8.6469e-01 8.5392e-02
4.9790e+08 8.6578e-01 8.6443e-02
4.9800e+08 8.6685e-01 8.7509e-02
4.9810e+08 8.6633e-01 8.6894e-02
4.9820e+08 8.6933e-01 8.6613e-02
4.9830e+08 8.6816e-01 8.3812e-02
4.9840e+08 8.6739e-01 8.4431e-02
4.9850e+08 8.6677e-01 8.2637e-02
4.9860e+08 8.6707e-01 8.2641e-02
4.9870e+08 8.6726e-01 8.1727e-02
4.9880e+08 8.7077e-01 8.0167e-02
4.9890e+08 8.6883e-01 8.0671e-02
4.9900e+08 8.6772e-01 8.0861e-02
4.9910e+08 8.7070e-01 8.0636e-02
4.9920e+08 8.6960e-01 8.0914e-02
4.9930e+08 8.6773e-01 8.0352e-02
4.9940e+08 8.6840e-01 8.0870e-02
4.9950e+08 8.6796e-01 8.0597e-02
4.9960e+08 8.6893e-01 8.0329e-02
4.9970e+08 8.6550e-01 7.7884e-02
4.9980e+08 8.6791e-01 7.9690e-02
4.9990e+08 8.6761e-01 7.7599e-02
5.0000e+08 8.6646e-01 7.6135e-02
5.0010e+08 8.6555e-01 7.4916e-02
5.0020e+08 8.6583e-01 7.7461e-02
5.0030e+08 8.6747e-01 7.6730e-02
5.0040e+08 8.6685e-01 7.9687e-02
5.0050e+08 8.7065e-01 7.9016e-02
5.0060e+08 8.6838e-01 7.8109e-02
5.0070e+08 8.7187e-01 7.7844e-02
5.0080e+08 8.6946e-01 7.7282e-02
5.0090e+08 8.7006e-01 8.0397e-02
5.0100e+08 8.6895e-01 7.9675e-02
5.0110e+08 8.6706e-01 8.0745e-02
5.0120e+08 8.6851e-01 8.2442e-02
5.0130e+08 8.7193e-01 8.3086e-02
5.0140e+08 8.7316e-01 8.4010e-02
5.0150e+08 8.7299e-01 8.6444e-02
5.0160e+08 8.7230e-01 8.5144e-02
5.0170e+08 8.7077e-01 8.4416e-02
5.0180e+08 8.7000e-01 8.5066e-02
5.0190e+08 8.6902e-01 8.5625e-02
5.0200e+08 8.6860e-01 8.4298e-02
5.0210e+08 8.6663e-01 8.4884e-02
5.0220e+08 8.6616e-01 8.4950e-02
5.0230e+08 8.6602e-01 8.4669e-02
5.0240e+08 8.6478e-01 8.3765e-02
5.0250e+08 8.6514e-01 8.4941e-02
5.0260e+08 8.6375e-01 8.5510e-02
5.0270e+08 8.6396e-01 8.5740e-02
5.0280e+08 8.6556e-01 8.7377e-02
5.0290e+08 8.6812e-01 8.8459e-02
5.0300e+08 8.6721e-01 8.6991e-02
5.0310e+08 8.6757e-01 8.7253e-02
5.0320e+08 8.6740e-01 8.7504e-02
5.0330e+08 8.6888e-01 8.9227e-02
5.0340e+08 8.6795e-01 8.6624e-02
5.0350e+08 8.6580e-01 8.4120e-02
5.0360e+08 8.6774e-01 8.2596e-02
5.0370e+08 8.6698e-01 8.1975e-02
5.0380e+08 8.6561e-01 8.0988e-02
5.0390e+08 8.6645e-01 8.2076e-02
5.0400e+08 8.6476e-01 8.3551e-02
5.0410e+08 8.6513e-01 8.3096e-02
5.0420e+08 8.6860e-01 8.3470e-02
5.0430e+08 8.6812e-01 8.3657e-02
5.0440e+08 8.6930e-01 8.3756e-02
5.0450e+08 8.6775e-01 8.4606e-02
5.0460e+08 8.6744e-01 8.3787e-02
5.0470e+08 8.6662e-01 8.4758e-02
5.0480e+08 8.6754e-01 8.4298e-02
5.0490e+08 8.6767e-01 8.3624e-02
5.0500e+08 8.6875e-01 8.2581e-02
5.0510e+08 8.6833e-01 8.3470e-02
5.0520e+08 8.6813e-01 8.2342e-02
5.0530e+08 8.6737e-01 8.3283e-02
5.0540e+08 8.6769e-01 8.3549e-02
5.0550e+08 8.6789e-01 8.3554e-02
5.0560e+08 8.6865e-01 8.3470e-02
5.0570e+08 8.6953e-01 8.4173e-02
5.0580e+08 8.6981e-01 8.4101e-02
5.0590e+08 8.6849e-01 8.4047e-02
5.0600e+08 8.6864e-01 8.3869e-02
5.0610e+08 8.6511e-01 8.4749e-02
5.0620e+08 8.6288e-01 8.5200e-02
5.0630e+08 8.6288e-01 8.5636e-02
5.0640e+08 8.6428e-01 8.6155e-02
5.0650e+08 8.6362e-01 8.6323e-02
5.0660e+08 8.6187e-01 8.6239e-02
5.0670e+08 8.6131e-01 8.6509e-02
5.0680e+08 8.6453e-01 8.7322e-02
5.0690e+08 8.6533e-01 8.5156e-02
5.0700e+08 8.6241e-01 8.6139e-02
5.0710e+08 8.6424e-01 8.6223e-02
5.0720e+08 8.6161e-01 8.7306e-02
5.0730e+08 8.6340e-01 8.9418e-02
5.0740e+08 8.6224e-01 9.0679e-02
5.0750e+08 8.6146e-01 9.1777e-02
5.0760e+08 8.5884e-01 9.3314e-02
5.0770e+08 8.6257e-01 9.1013e-02
5.0780e+08 8.6286e-01 9.0117e-02
5.0790e+08 8.6068e-01 9.0761e-02
5.0800e+08 8.6205e-01 9.1139e-02
5.0810e+08 8.6336e-01 9.2045e-02
5.0820e+08 8.6276e-01 9.2242e-02
5.0830e+08 8.6210e-01 9.3719e-02
5.0840e+08 8.6161e-01 9.4482e-02
5.0850e+08 8.6279e-01 9.4729e-02
5.0860e+08 8.6532e-01 9.5976e-02
5.0870e+08 8.6522e-01 9.4180e-02
5.0880e+08 8.6485e-01 9.2024e-02
5.0890e+08 8.6420e-01 9.2663e-02
5.0900e+08 8.6334e-01 9.4238e-02
5.0910e+08 8.6104e-01 9.6302e-02
5.0920e+08 8.6096e-01 9.6980e-02
5.0930e+08 8.6042e-01 9.9436e-02
5.0940e+08 8.6240e-01 9.9897e-02
5.0950e+08 8.6175e-01 1.0019e-01
5.0960e+08 8.6243e-01 1.0157e-01
5.0970e+08 8.6363e-01 1.0047e-01
5.0980e+08 8.6483e-01 9.9931e-02
5.0990e+08 8.6358e-01 9.8160e-02
5.1000e+08 8.6554e-01 9.8083e-02
5.1010e+08 8.6706e-01 9.8322e-02
5.1020e+08 8.6783e-01 9.9867e-02
5.1030e+08 8.6602e-01 9.7324e-02
5.1040e+08 8.6512e-01 9.7558e-02
5.1050e+08 8.6376e-01 9.7307e-02
5.1060e+08 8.6549e-01 9.8019e-02
5.1070e+08 8.6429e-01 9.6891e-02
5.1080e+08 8.6190e-01 9.7663e-02
5.1090e+08 8.6337e-01 9.6685e-02
5.1100e+08 8.6241e-01 9.7508e-02
5.1110e+08 8.6171e-01 9.5786e-02
5.1120e+08 8.6266e-01 9.6863e-02
5.1130e+08 8.6331e-01 9.6995e-02
5.1140e+08 8.6238e-01 9.5559e-02
5.1150e+08 8.6254e-01 9.5064e-02
5.1160e+08 8.6326e-01 9.7389e-02
5.1170e+08 8.6179e-01 9.9707e-02
5.1180e+08 8.6150e-01 1.0254e-01
5.1190e+08 8.5935e-01 1.0262e-01
5.1200e+08 8.5920e-01 1.0165e-01
5.1210e+08 8.5925e-01 1.0039e-01
5.1220e+08 8.5802e-01 1.0060e-01
5.1230e+08 8.5731e-01 1.0182e-01
5.1240e+08 8.5719e-01 1.0066e-01
5.1250e+08 8.5758e-01 1.0305e-01
5.1260e+08 8.5452e-01 1.0458e-01
5.1270e+08 8.5427e-01 1.0665e-01
5.1280e+08 8.5660e-01 1.0645e-01
5.1290e+08 8.5405e-01 1.0644e-01
5.1300e+08 8.5545e-01 1.0835e-01
5.1310e+08 8.5524e-01 1.0521e-01
5.1320e+08 8.5632e-01 1.0512e-01
5.1330e+08 8.5539e-01 1.0506e-01
5.1340e+08 8.5561e-01 1.0324e-01
5.1350e+08 8.5937e-01 1.0490e-01
5.1360e+08 8.5980e-01 1.0443e-01
5.1370e+08 8.5858e-01 1.0596e-01
5.1380e+08 8.5894e-01 1.0349e-01
5.1390e+08 8.6069e-01 1.0360e-01
5.1400e+08 8.5911e-01 1.0353e-01
5.1410e+08 8.5989e-01 1.0284e-01
5.1420e+08 8.6130e-01 1.0250e-01
5.1430e+08 8.6212e-01 1.0249e-01
5.1440e+08 8.6180e-01 1.0243e-01
5.1450e+08 8.6056e-01 1.0158e-01
5.1460e+08 8.6165e-01 1.0536e-01
5.1470e+08 8.6003e-01 1.0626e-01
5.1480e+08 8.6149e-01 1.0419e-01
5.1490e+08 8.6211e-01 1.0506e-01
5.1500e+08 8.6172e-01 1.0460e-01
5.1510e+08 8.6229e-01 1.0358e-01
5.1520e+08 8.6135e-01 1.0669e-01
5.1530e+08 8.5779e-01 1.0841e-01
5.1540e+08 8.6161e-01 1.0675e-01
5.1550e+08 8.6350e-01 1.0732e-01
5.1560e+08 8.6464e-01 1.0844e-01
5.1570e+08 8.6518e-01 1.0930e-01
5.1580e+08 8.6422e-01 1.0819e-01
5.1590e+08 8.6531e-01 1.0943e-01
5.1600e+08 8.6614e-01 1.0841e-01
5.1610e+08 8.6649e-01 1.0713e-01
5.1620e+08 8.6379e-01 1.0578e-01
5.1630e+08 8.6497e-01 1.0631e-01
5.1640e+08 8.6391e-01 1.0719e-01
5.1650e+08 8.6394e-01 1.0765e-01
5.1660e+08 8.6285e-01 1.0755e-01
5.1670e+08 8.6200e-01 1.0899e-01
5.1680e+08 8.6132e-01 1.1044e-01
5.1690e+08 8.6103e-01 1.1139e-01
5.1700e+08 8.5910e-01 1.1024e-01
5.1710e+08 8.5998e-01 1.1006e-01
5.1720e+08 8.5928e-01 1.1137e-01
5.1730e+08 8.6020e-01 1.0755e-01
5.1740e+08 8.6022e-01 1.0835e-01
5.1750e+08 8.6002e-01 1.1049e-01
5.1760e+08 8.5949e-01 1.0918e-01
5.1770e+08 8.5864e-01 1.1102e-01
5.1780e+08 8.5637e-01 1.1393e-01
5.1790e+08 8.5652e-01 1.1515e-01
5.1800e+08 8.5674e-01 1.1325e-01
5.1810e+08 8.5660e-01 1.1283e-01
5.1820e+08 8.5569e-01 1.1249e-01
5.1830e+08 8.5802e-01 1.1340e-01
5.1840e+08 8.5586e-01 1.1345e-01
5.1850e+08 8.5551e-01 1.1355e-01
5.1860e+08 8.5555e-01 1.1440e-01
5.1870e+08 8.6048e-01 1.1380e-01
5.1880e+08 8.6196e-01 1.1317e-01
5.1890e+08 8.6145e-01 1.1217e-01
5.1900e+08 8.6078e-01 1.1137e-01
5.1910e+08 8.6003e-01 1.1086e-01
5.1920e+08 8.5948e-01 1.1079e-01
5.1930e+08 8.6153e-01 1.1072e-01
5.1940e+08 8.6168e-01 1.1107e-01
5.1950e+08 8.6101e-01 1.1234e-01
5.1960e+08 8.6239e-01 1.1333e-01
5.1970e+08 8.6276e-01 1.1407e-01
5.1980e+08 8.6333e-01 1.1531e-01
5.1990e+08 8.6083e-01 1.1500e-01
5.2000e+08 8.5959e-01 1.1504e-01
5.2010e+08 8.6047e-01 1.1660e-01
5.2020e+08 8.6017e-01 1.1495e-01
5.2030e+08 8.6132e-01 1.1579e-01
5.2040e+08 8.6106e-01 1.1241e-01
5.2050e+08 8.6119e-01 1.1225e-01
5.2060e+08 8.6174e-01 1.0989e-01
5.2070e+08 8.6027e-01 1.0947e-01
5.2080e+08 8.6409e-01 1.0994e-01
5.2090e+08 8.6415e-01 1.0798e-01
5.2100e+08 8.6346e-01 1.0931e-01
5.2110e+08 8.6409e-01 1.0846e-01
5.2120e+08 8.6257e-01 1.0912e-01
5.2130e+08 8.6640e-01 1.0971e-01
5.2140e+08 8.6359e-01 1.0946e-01
5.2150e+08 8.6298e-01 1.1049e-01
5.2160e+08 8.6327e-01 1.0940e-01
5.2170e+08 8.6400e-01 1.0932e-01
5.2180e+08 8.6256e-01 1.0814e-01
5.2190e+08 8.6379e-01 1.0938e-01
5.2200e+08 8.6321e-01 1.0923e-01
5.2210e+08 8.6423e-01 1.1038e-01
5.2220e+08 8.6261e-01 1.0742e-01
5.2230e+08 8.6265e-01 1.0941e-01
5.2240e+08 8.6457e-01 1.0753e-01
5.2250e+08 8.6204e-01 1.0552e-01
5.2260e+08 8.6349e-01 1.0738e-01
5.2270e+08 8.6227e-01 1.0823e-01
5.2280e+08 8.6133e-01 1.0938e-01
5.2290e+08 8.6223e-01 1.0744e-01
5.2300e+08 8.6248e-01 1.0801e-01
5.2310e+08 8.6510e-01 1.0807e-01
5.2320e+08 8.6430e-01 1.0411e-01
5.2330e+08 8.6491e-01 1.0505e-01
5.2340e+08 8.6476e-01 1.0184e-01
5.2350e+08 8.6627e-01 1.0434e-01
5.2360e+08 8.6652e-01 1.0340e-01
5.2370e+08 8.6814e-01 1.0391e-01
5.2380e+08 8.6872e-01 1.0203e-01
5.2390e+08 8.6662e-01 1.0182e-01
5.2400e+08 8.6527e-01 1.0419e-01
5.2410e+08 8.6405e-01 1.0623e-01
5.2420e+08 8.6310e-01 1.0661e-01
5.2430e+08 8.6279e-01 1.0577e-01
5.2440e+08 8.6343e-01 1.0512e-01
5.2450e+08 8.6444e-01 1.0484e-01
5.2460e+08 8.6444e-01 1.0715e-01
5.2470e+08 8.6663e-01 1.0444e-01
5.2480e+08 8.6367e-01 1.0326e-01
5.2490e+08 8.6329e-01 1.0296e-01
5.2500e+08 8.6359e-01 1.0235e-01
5.2510e+08 8.6393e-01 1.0259e-01
5.2520e+08 8.6360e-01 1.0228e-01
5.2530e+08 8.6493e-01 1.0184e-01
5.2540e+08 8.6494e-01 1.0491e-01
5.2550e+08 8.6725e-01 1.0297e-01
5.2560e+08 8.6669e-01 1.0196e-01
5.2570e+08 8.6688e-01 1.0087e-01
5.2580e+08 8.6723e-01 1.0122e-01
5.2590e+08 8.6751e-01 1.0153e-01
5.2600e+08 8.6616e-01 1.0072e-01
5.2610e+08 8.6448e-01 1.0207e-01
5.2620e+08 8.6458e-01 1.0107e-01
5.2630e+08 8.6600e-01 9.8539e-02
5.2640e+08 8.6590e-01 1.0009e-01
5.2650e+08 8.6521e-01 1.0008e-01
5.2660e+08 8.6423e-01 1.0212e-01
5.2670e+08 8.6215e-01 1.0376e-01
5.2680e+08 8.6148e-01 1.0517e-01
5.2690e+08 8.6123e-01 1.0616e-01
5.2700e+08 8.6102e-01 1.0311e-01
5.2710e+08 8.5902e-01 1.0404e-01
5.2720e+08 8.6019e-01 1.0404e-01
5.2730e+08 8.5976e-01 1.0303e-01
5.2740e+08 8.6143e-01 1.0152e-01
5.2750e+08 8.6124e-01 1.0015e-01
5.2760e+08 8.6266e-01 9.9590e-02
5.2770e+08 8.6046e-01 1.0066e-01
5.2780e+08 8.5956e-01 9.9689e-02
5.2790e+08 8.6351e-01 9.7294e-02
5.2800e+08 8.6253e-01 9.6668e-02
5.2810e+08 8.6312e-01 9.5138e-02
5.2820e+08 8.6171e-01 9.3318e-02
5.2830e+08 8.6141e-01 9.5467e-02
5.2840e+08 8.6042e-01 9.5944e-02
5.2850e+08 8.6059e-01 9.3001e-02
5.2860e+08 8.6033e-01 9.4998e-02
5.2870e+08 8.5978e-01 9.4647e-02
5.2880e+08 8.5954e-01 9.6130e-02
5.2890e+08 8.6175e-01 9.5144e-02
5.2900e+08 8.6432e-01 9.6441e-02
5.2910e+08 8.6453e-01 9.7293e-02
5.2920e+08 8.6461e-01 9.6997e-02
5.2930e+08 8.6520e-01 9.6213e-02
5.2940e+08 8.6432e-01 9.7234e-02
5.2950e+08 8.6504e-01 9.7369e-02
5.2960e+08 8.6530e-01 9.8038e-02
5.2970e+08 8.6713e-01 1.0222e-01
5.2980e+08 8.6747e-01 1.0099e-01
5.2990e+08 8.6507e-01 9.8943e-02
5.3000e+08 8.6535e-01 9.8263e-02
5.3010e+08 8.6621e-01 9.6335e-02
5.3020e+08 8.6482e-01 9.8087e-02
5.3030e+08 8.6646e-01 9.7037e-02
5.3040e+08 8.6831e-01 9.5582e-02
5.3050e+08 8.6751e-01 9.5925e-02
5.3060e+08 8.6661e-01 9.5248e-02
5.3070e+08 8.6490e-01 9.6025e-02
5.3080e+08 8.6422e-01 9.6803e-02
5.3090e+08 8.6505e-01 9.4917e-02
5.3100e+08 8.6510e-01 9.4636e-02
5.3110e+08 8.6390e-01 9.4297e-02
5.3120e+08 8.6341e-01 9.4318e-02
5.3130e+08 8.6645e-01 9.3146e-02
5.3140e+08 8.6540e-01 9.5107e-02
5.3150e+08 8.6506e-01 9.6304e-02
5.3160e+08 8.6709e-01 9.7401e-02
5.3170e+08 8.6814e-01 9.4968e-02
5.3180e+08 8.6765e-01 9.4828e-02
5.3190e+08 8.6856e-01 9.5820e-02
5.3200e+08 8.6745e-01 9.8418e-02
5.3210e+08 8.6533e-01 9.6504e-02
5.3220e+08 8.6641e-01 9.8126e-02
5.3230e+08 8.6714e-01 9.6261e-02
5.3240e+08 8.6927e-01 9.7524e-02
5.3250e+08 8.6743e-01 9.7370e-02
5.3260e+08 8.6752e-01 9.7835e-02
5.3270e+08 8.7077e-01 9.8043e-02
5.3280e+08 8.6978e-01 9.8508e-02
5.3290e+08 8.6786e-01 9.8978e-02
5.3300e+08 8.6811e-01 9.9755e-02
5.3310e+08 8.7088e-01 1.0135e-01
5.3320e+08 8.7174e-01 1.0227e-01
5.3330e+08 8.7229e-01 1.0215e-01
5.3340e+08 8.7018e-01 1.0017e-01
5.3350e+08 8.7059e-01 9.9211e-02
5.3360e+08 8.7064e-01 9.7993e-02
5.3370e+08 8.7089e-01 1.0086e-01
5.3380e+08 8.7356e-01 1.0104e-01
5.3390e+08 8.7138e-01 1.0034e-01
5.3400e+08 8.7338e-01 9.8363e-02
5.3410e+08 8.7272e-01 9.9178e-02
5.3420e+08 8.7211e-01 9.8941e-02
5.3430e+08 8.7251e-01 9.9587e-02
5.3440e+08 8.7043e-01 9.8284e-02
5.3450e+08 8.7166e-01 9.8993e-02
5.3460e+08 8.7217e-01 9.8535e-02
5.3470e+08 8.7119e-01 9.5429e-02
5.3480e+08 8.7247e-01 9.5684e-02
5.3490e+08 8.7334e-01 9.5152e-02
5.3500e+08 8.7313e-01 9.6305e-02
5.3510e+08 8.7194e-01 9.5919e-02
5.3520e+08 8.7064e-01 9.1561e-02
5.3530e+08 8.7109e-01 9.3168e-02
5.3540e+08 8.7071e-01 9.1109e-02
5.3550e+08 8.6995e-01 9.1977e-02
5.3560e+08 8.6809e-01 8.9780e-02
5.3570e+08 8.6732e-01 8.8708e-02
5.3580e+08 8.6505e-01 8.9952e-02
5.3590e+08 8.6869e-01 8.7158e-02
5.3600e+08 8.6945e-01 8.9308e-02
5.3610e+08 8.6926e-01 9.0997e-02
5.3620e+08 8.6858e-01 8.9392e-02
5.3630e+08 8.6844e-01 9.0700e-02
5.3640e+08 8.6600e-01 9.2242e-02
5.3650e+08 8.6543e-01 8.9492e-02
5.3660e+08 8.6797e-01 9.2311e-02
5.3670e+08 8.7088e-01 9.0542e-02
5.3680e+08 8.7216e-01 9.2940e-02
5.3690e+08 8.7273e-01 9.2602e-02
5.3700e+08 8.7280e-01 9.2000e-02
5.3710e+08 8.7286e-01 9.0371e-02
5.3720e+08 8.7201e-01 9.1745e-02
5.3730e+08 8.7491e-01 9.2653e-02
5.3740e+08 8.7366e-01 9.3423e-02
5.3750e+08 8.7452e-01 9.2171e-02
5.3760e+08 8.7561e-01 9.2861e-02
5.3770e+08 8.7629e-01 9.3559e-02
5.3780e+08 8.7581e-01 9.4509e-02
5.3790e+08 8.7703e-01 9.5200e-02
5.3800e+08 8.7774e-01 9.2972e-02
5.3810e+08 8.7511e-01 9.4063e-02
5.3820e+08 8.7793e-01 9.3644e-02
5.3830e+08 8.7751e-01 9.4050e-02
5.3840e+08 8.7707e-01 9.3791e-02
5.3850e+08 8.7804e-01 9.5516e-02
5.3860e+08 8.7859e-01 9.7165e-02
5.3870e+08 8.7723e-01 9.7516e-02
5.3880e+08 8.7635e-01 9.4878e-02
5.3890e+08 8.7709e-01 9.4719e-02
5.3900e+08 8.7598e-01 9.3424e-02
5.3910e+08 8.7637e-01 9.5621e-02
5.3920e+08 8.7684e-01 9.6144e-02
5.3930e+08 8.7739e-01 9.5698e-02
5.3940e+08 8.7826e-01 9.6213e-02
5.3950e+08 8.7844e-01 9.3296e-02
5.3960e+08 8.7881e-01 9.3911e-02
5.3970e+08 8.7921e-01 9.4597e-02
5.3980e+08 8.7873e-01 9.4862e-02
5.3990e+08 8.7974e-01 9.5883e-02
5.4000e+08 8.8192e-01 9.6293e-02
5.4010e+08 8.8130e-01 9.6698e-02
5.4020e+08 8.8399e-01 9.6548e-02
5.4030e+08 8.8330e-01 9.9103e-02
5.4040e+08 8.8216e-01 9.9165e-02
5.4050e+08 8.8234e-01 9.8038e-02
5.4060e+08 8.8292e-01 9.6857e-02
5.4070e+08 8.8092e-01 9.4967e-02
5.4080e+08 8.8272e-01 9.4711e-02
5.4090e+08 8.8081e-01 9.4542e-02
5.4100e+08 8.8171e-01 9.4709e-02
5.4110e+08 8.8114e-01 9.5407e-02
5.4120e+08 8.8239e-01 9.4499e-02
5.4130e+08 8.8233e-01 9.4788e-02
5.4140e+08 8.8299e-01 9.5735e-02
5.4150e+08 8.8447e-01 9.6338e-02
5.4160e+08 8.8521e-01 9.7694e-02
5.4170e+08 8.8395e-01 9.8631e-02
5.4180e+08 8.8100e-01 9.8695e-02
5.4190e+08 8.8082e-01 9.8022e-02
5.4200e+08 8.8311e-01 9.7107e-02
5.4210e+08 8.8322e-01 9.7144e-02
5.4220e+08 8.8504e-01 9.7726e-02
5.4230e+08 8.8476e-01 9.9395e-02
5.4240e+08 8.8660e-01 9.8960e-02
5.4250e+08 8.8722e-01 9.9674e-02
5.4260e+08 8.8659e-01 9.9849e-02
5.4270e+08 8.8673e-01 9.9969e-02
